-6.508690257371159, 5.388647073383741
-6.481099202264369, 5.392303884252362
-6.481099202264369, 5.38499026251512
-6.481099202264369, 5.377676640777878
-6.481099202264369, 5.370769331359371
-6.475580991243011, 5.365080958897073
-6.4673036747109744, 5.38499026251512
-6.464544569200295, 5.378489265415349
-6.464544569200295, 5.371175643678107
-6.464544569200295, 5.358173649478566
-6.452404504953307, 5.365487271215808
-6.452404504953307, 5.3513476025238065
-6.453508147157579, 5.375238766865464
-6.4424717251148635, 5.342022734808823
-6.439712619604184, 5.365487271215808
-6.4369535140935055, 5.358173649478566
-6.4369535140935055, 5.350860027741324
-6.431435303072147, 5.333794910354426
-6.425917092050789, 5.344155874482185
-6.423157986540111, 5.353297901653738
-6.41929523882516, 5.326725076008425
-6.413501117252734, 5.337451721223047
-6.414880670008073, 5.345984279916496
-6.409362458986715, 5.316729792967528
-6.403844247965358, 5.327090757095287
-6.401085142454678, 5.33623278426684
-6.397222394739728, 5.309903746012768
-6.392807825922642, 5.319980291517413
-6.390048720411962, 5.32770022557339
-6.386185972697012, 5.302346336884285
-6.380391851124586, 5.313072982098906
-6.381771403879926, 5.321605540792356
-6.375149550654296, 5.294301352973319
-6.370734981837209, 5.303727798767985
-6.367975876326531, 5.3118540451427
-6.363837218060512, 5.288084774496663
-6.359698559794494, 5.296414177030744
-6.356939454283815, 5.304540423405458
-6.352800796017796, 5.280771152759421
-6.348662137751778, 5.289100555293502
-6.3459030322410985, 5.297226801668216
-6.341764373975081, 5.273457531022179
-6.336246162953723, 5.280771152759421
-6.334866610198383, 5.29113211688718
-6.331003862483432, 5.266022015589316
-6.323830188155667, 5.283818495149938
-6.321071082644988, 5.276911185731432
-6.319967440440717, 5.258708393852074
-6.31555287162363, 5.268784939356719
-6.307275555091593, 5.2728480625440755
-6.304516449580914, 5.260049224503902
-6.305896002336254, 5.250907197332349
-6.296239133048878, 5.265534440806833
-6.29458366974247, 5.2445687251600726
-6.28796181651684, 5.256392413635281
-6.282443605495482, 5.238413093531228
-6.275821752269853, 5.248469323419935
-6.271407183452767, 5.2320136745111405
-6.2603707614100506, 5.243593575595107
-6.2603707614100506, 5.236279953857865
-6.2603707614100506, 5.225918989730106
-6.249334339367334, 5.219824304949071
-6.246575233856656, 5.236279953857865
-6.243816128345976, 5.229778956758095
-6.238297917324619, 5.213424885928984
-6.232779706303261, 5.224700052773899
-6.227261495281903, 5.2067207326698455
-6.220639642056273, 5.216776962558553
-6.216225073239187, 5.201235516366914
-6.20794775670715, 5.214339088646139
-6.205188651196471, 5.2078380915463685
-6.205188651196471, 5.194531363107775
-6.193048586949484, 5.202149719084069
-6.193048586949484, 5.188253837783309
-6.177597596089681, 5.197273971259241
-6.177597596089681, 5.189960349521999
-6.1789771488450205, 5.182037259306654
-6.170699832312984, 5.175942574525619
-6.161042963025607, 5.189960349521999
-6.161042963025607, 5.182646727784757
-6.155524752004249, 5.173382806917584
-6.1486269882275515, 5.166191078875963
-6.144488329961534, 5.182646727784757
-6.137590566184836, 5.1741141690913075
-6.1334519079188174, 5.1636313112679275
-6.12655414414212, 5.156439583226307
-6.122415485876101, 5.172895232135101
-6.115517722099404, 5.1643626734416515
-6.111379063833386, 5.1538798156182715
-6.104481300056689, 5.146688087576651
